Affiliate_id,Affiliate_name,City,State,Country,Latitude,Longitude
16757,CrossFit Return Fire,Houston,TX,United States,,
17853,CrossFit Rectify,Houston,TX,United States,29.6887,-95.3902
18119,CrossFit Yellow Rose,Houston,TX,United States,29.8192,-95.445
18796,F7 CrossFit,Houston,TX,United States,29.8066,-95.4086
18829,CrossFit 290,Houston,TX,United States,29.9027,-95.5862
18951,Brays Oaks CrossFit,Houston,TX,United States,,
19263,CrossFit Willowbend,Houston,TX,United States,29.6616,-95.4759
19268,CrossFit Unmarked,Houston,TX,United States,29.9961,-95.5937
19321,CrossFit Be Someone,Houston,TX,United States,29.7739,-95.4123
20108,CrossFit Rhokee,Houston,TX,United States,29.799,-95.3614
12261,CrossFit Hippo,"Houston,",TX,United States,29.79,-95.7103
4118,CrossFit Torch,Humble,TX,United States,29.9981,-95.2566
10866,CrossFit Haste,Humble,TX,United States,30.003,-95.1537
15183,CrossFit Creek,Humble,TX,United States,29.9339,-95.2434
15327,CrossFit Quest,Humble,TX,United States,29.9988,-95.1577
16110,CrossFit MaxZero,Humble,TX,United States,29.9348,-95.2123
21089,CrossFit Hercules,Humble,TX,United States,29.9983,-95.1948
9003,CrossFit Hville,Huntsville,TX,United States,30.7254,-95.5501
18184,CrossFit Fortem,Huntsville,TX,United States,30.6909,-95.5279
2366,Milestone CrossFit,Hutto,TX,United States,30.5396,-97.5541
12984,CrossFit Hutto,Hutto,TX,United States,30.5374,-97.5841
8807,CrossFit North Irving,Irving,TX,United States,32.8969,-96.9859
1554,CrossFit Truth,Jacksonville,TX,United States,31.9701,-95.2294
198,NHB CrossFit,Katy,TX,United States,29.7753,-95.7789
864,CrossFit Katy,Katy,TX,United States,29.7606,-95.7747
1384,CrossFit Elevate,Katy,TX,United States,29.7569,-95.807
2059,Fidelis CrossFit,Katy,TX,United States,29.7768,-95.753
4877,CrossFit Hades,Katy,TX,United States,29.8651,-95.6872
6021,CrossFit Annihilation,Katy,TX,United States,29.7865,-95.8211
7483,CrossFit GonZStronG,Katy,TX,United States,29.789,-95.7404
8292,Verum Vi CrossFit,Katy,TX,United States,29.8015,-95.7544
10935,CrossFit 1420,Katy,TX,United States,29.7681,-95.8194
18863,CrossFit PAF,Keller,TX,United States,32.9289,-97.2522
19824,CrossFit Bluestone,Kempner,TX,United States,31.0827,-97.9619
1766,CrossFit Boom,Kennedale,TX,United States,32.6395,-97.2143
4006,Kerrville CrossFit,Kerrville,TX,United States,30.0302,-99.1405
19204,CrossFit Kilgore,Kilgore,TX,United States,32.3734,-94.8781
20453,Live On Purpose CrossFit,Kilgore,TX,United States,,
2735,CrossFit 254,Killeen,TX,United States,31.1006,-97.6984
7076,CrossFit Killeen,Killeen,TX,United States,31.0921,-97.6964
18313,I.C.E. CrossFit,Killeen,TX,United States,,
14879,Sixth Street CrossFit,Kingsville,TX,United States,27.5056,-97.8678
17920,CrossFit Kingsville,Kingsville,TX,United States,27.516,-97.8665
1929,CrossFit 1836,Kingwood,TX,United States,30.0692,-95.2297
13857,CrossFit 146,La Porte,TX,United States,29.6725,-95.0289
18391,CrossFit Lake Worth,Lake Worth,TX,United States,32.8176,-97.42
67,Mustang CrossFit,Laredo,TX,United States,,
1074,CrossFit Laredo,Laredo,TX,United States,27.6162,-99.478
5027,Down Range CrossFit,Laredo,TX,United States,,
6261,CrossFit SPXF,Laredo,TX,United States,27.5529,-99.4743
7444,Myrmidon CrossFit,Laredo,TX,United States,27.5362,-99.4944
11251,R.I.T CrossFit,Laredo,TX,United States,,
13207,Leones CrossFit,Laredo,TX,United States,27.5306,-99.4803
18498,CrossFit Al Asad,Laredo,TX,United States,27.5548,-99.4909
13598,LaVernia CrossFit,Lavernia,TX,United States,29.3377,-98.0959
16025,CrossFit Lavon,Lavon,TX,United States,33.0223,-96.4417
3092,U Can CrossFit,League City,TX,United States,29.4933,-95.1102
4644,League City CrossFit,League City,TX,United States,29.4967,-95.1389
14559,Eximo CrossFit,League City,TX,United States,29.4887,-95.1584
16370,CrossFit DSO,League CIty,TX,United States,29.4931,-95.1102
710,Naturally CrossFit,Leander,TX,United States,30.5658,-97.8451
6647,Grand Mesa CrossFit,Leander,TX,United States,30.5782,-97.8699
11022,White Tail CrossFit,Leander,TX,United States,30.5651,-97.8446
14949,Heroes CrossFit,Leander,TX,United States,30.5337,-97.7809
1138,CrossFit Lewisville,Lewisville,TX,United States,33.0736,-97.0335
5001,CrossFit Parati Omnibus,Lewisville,TX,United States,,
5234,CrossFit 3040,Lewisville,TX,United States,33.0294,-96.9952
8893,High Velocity CrossFit,Lewisville,TX,United States,33.073,-97.0163
15010,CrossFit Liberty Hill,Liberty Hill,TX,United States,30.6683,-97.8978
6215,CrossFit Lindale,Lindale,TX,United States,32.4678,-95.3873
12882,CrossFit Slake,Little Elm,TX,United States,33.235,-96.8977
19201,Triple Link CrossFit,Little Elm,TX,United States,33.1684,-96.9234
1612,CrossFit Citadel,Longview,TX,United States,32.5201,-94.738
5186,CrossFit Longview,Longview,TX,United States,32.5838,-94.8142
17696,CrossFit 259,Longview,TX,United States,32.5232,-94.6849
1879,CrossFit Lubbock,Lubbock,TX,United States,33.5529,-101.9481
4301,Compass CrossFit,Lubbock,TX,United States,33.4732,-101.9364
4320,MXT CrossFit,Lubbock,TX,United States,33.4617,-101.8962
4592,CrossFit Throne,Lubbock,TX,United States,33.5316,-101.9201
4664,CrossFit Paladin,Lubbock,TX,United States,33.5905,-101.8536
5010,Flatland CrossFit,Lubbock,TX,United States,33.5514,-101.9378
5970,CrossFit Wild West,Lubbock,TX,United States,33.5143,-101.8964
9340,Nuclear CrossFit,Lubbock,TX,United States,33.5633,-101.8816
10087,CrossFit Texas Tech,Lubbock,TX,United States,,
10150,Double T CrossFit,Lubbock,TX,United States,33.5479,-101.9209
14338,Iron Roots CrossFit,Lubbock,TX,United States,33.5556,-101.9491
14679,Capstone CrossFit,Lubbock,TX,United States,33.6027,-101.9354
3940,LoudHouse CrossFit,Lufkin,TX,United States,31.3512,-94.7026
15424,CrossFit Lufkin,Lufkin,TX,United States,31.3496,-94.7645
3621,CrossFit Lumberton,Lumberton,TX,United States,30.2841,-94.2337
4114,CrossFit Commanders,Magnolia,TX,United States,30.1866,-95.712
4128,Chalk Bucket CrossFit,Magnolia,TX,United States,30.2236,-95.5838
4187,CrossFit Magnolia,Magnolia,TX,United States,30.2188,-95.5923
763,CrossFit Mansfield,Mansfield,TX,United States,33.9285,-118.2494
16650,CrossFit Fervor,Mansfield,TX,United States,32.5896,-97.1623
19116,Bare Bones CrossFit,Mansfield,TX,United States,32.5918,-97.1502
3990,CrossFit Manvel,Manvel,TX,United States,29.4664,-95.3564
19764,CrossFit Marble Falls,Marble Falls,TX,United States,30.5926,-98.2698
4811,CrossFit 1924,McAllen,TX,United States,,
17332,Helios CrossFit,McAllen,TX,United States,26.209,-98.2621
18693,CrossFit New Force,MCALLEN,TX,United States,26.2524,-98.2455
19466,McAllen FD CrossFit,McAllen,TX,United States,,
19521,CrossFit Groundbreakers,McAllen,TX,United States,26.1924,-98.2563
2175,CrossFit .380,McKinney,TX,United States,33.266,-96.7313
4371,Sigma CrossFit,McKinney,TX,United States,33.2036,-96.7443
13862,CrossFit Silverado,Mckinney,TX,United States,33.1594,-96.7119
18186,CrossFit HAP,McKinney,TX,United States,33.1996,-96.6487
18697,CrossFit K1L2,Mercedes,TX,United States,26.1577,-97.8958
1451,CrossFit North Mesquite,Mesquite,TX,United States,32.793,-96.6109
19196,Agenda 1 CrossFit,Mesquite,TX,United States,,
19604,CrossFit Mexia,Mexia,TX,United States,31.681,-96.4848
705,CrossFit Midland,Midland,TX,United States,32.0537,-102.0823
1922,Basin CrossFit,Midland,TX,United States,31.9888,-102.1308
3927,Renewed Strength CrossFit,Midland,TX,United States,31.9896,-102.1486
7213,CrossFit Tall City,Midland,TX,United States,32.0379,-102.1268
10429,CrossFit FMS,Midland,TX,United States,32,-102.119
16513,CrossFit FFTC,Midland,TX,United States,31.9927,-102.1346
18633,CrossFit Mix,Midland,TX,United States,32.0365,-102.1135
4331,CrossFit Midlothian,Midlothian,TX,United States,32.4882,-96.9957
4908,Swink CrossFit,Midlothian,TX,United States,32.4971,-96.9923
18974,Charlie Mike CrossFit,Mission,TX,United States,26.2184,-98.3554
3263,Sienna CrossFit,Missouri City,TX,United States,29.5234,-95.5323
12266,CrossFit Better Than Yesterday,Missouri City,TX,United States,29.5526,-95.5541
16692,JahMon CrossFit,Missouri City,TX,United States,29.5737,-95.5711
2992,CAP CrossFit,Montgomery,TX,United States,30.3863,-95.6647
16523,CrossFit LaCo,Montgomery,TX,United States,30.3782,-95.6446
15727,CrossFit TiCo,Mount Pleasant,TX,United States,33.1711,-94.9774
4989,CrossFit Nac,Nacogdoches,TX,United States,31.6189,-94.6836
868,CrossFit Mid-County,Nederland,TX,United States,29.984,-94.0015
1939,Alpha CrossFit,New Braunfels,TX,United States,29.6989,-98.1495
2977,New Braunfels CrossFit,New Braunfels,TX,United States,29.7002,-98.1368
4080,S & S CrossFit,New Braunfels,TX,United States,29.7316,-98.0813
9490,FitnessLab CrossFit,New Braunfels,TX,United States,29.7144,-98.0993
15142,CrossFit New Caney,New Caney,TX,United States,30.1382,-95.2268
1467,CrossFit EST,North Richland Hills,TX,United States,32.8405,-97.2159
15992,CrossFit MCH,North Richland Hills,TX,United States,32.8436,-97.2007
18708,CrossFit of Aces,Oakridge,TX,United States,30.1548,-95.4368
4566,Odessa CrossFit,Odessa,TX,United States,31.8946,-102.3157
7419,Odessa Black CrossFit,Odessa,TX,United States,31.8459,-102.3654
15837,CrossFit Ten:4,Odessa,TX,United States,31.882,-102.318
18259,CrossFit Achilles,Odessa,TX,United States,31.9088,-102.3821
18328,CrossFit 432,Odessa,TX,United States,31.8446,-102.367
17505,CrossFit Palestine,Palestine,TX,United States,31.7727,-95.6536
56,CrossFit Pampa,Pampa,TX,United States,35.5318,-100.9775
15746,South Wise CrossFit,Paradise,TX,United States,33.1252,-97.6931
18858,CrossFit Paris,Paris,TX,United States,33.6624,-95.4971
8264,CrossFit South Belt,Pasadena,TX,United States,29.6519,-95.1623
8326,ChalkMonkey CrossFit,Pasadena,TX,United States,29.6765,-95.1533
1237,Cosmic CrossFit,Pearland,TX,United States,29.5518,-95.3359
2650,CrossFit ISI (Iron Sharpens Iron),Pearland,TX,United States,29.5451,-95.2259
2948,CrossFit Reign,Pearland,TX,United States,29.5503,-95.2783
3973,CrossFit Armada,Pearland,TX,United States,29.5364,-95.3137
8701,Pearland CrossFit,Pearland,TX,United States,29.579,-95.3505
9244,CrossFit Propel,Pearland,TX,United States,29.5596,-95.3081
12296,CrossFit SoHo,Pearland,TX,United States,29.5753,-95.2879
20525,CrossFit Sparrow,Pearland,TX,United States,29.5622,-95.3092
12497,Perryton CrossFit,Perryton,TX,United States,36.3994,-100.8028
401,CrossFit Texas,Pflugerville,TX,United States,30.4945,-97.5884
8746,Pharr CrossFit,Pharr,TX,United States,26.196,-98.1786
10623,Kiss My CrossFit,Pharr,TX,United States,26.2237,-98.1919
1595,West Plano CrossFit,Plano,TX,United States,33.0413,-96.755
2183,Omega CrossFit,Plano,TX,United States,33.0464,-96.8395
4219,North Plano CrossFit,Plano,TX,United States,33.076,-96.8214
5933,CrossFit Alpha 1 Athlete,Plano,TX,United States,33.0206,-96.7516
7214,Checkpoint CrossFit,Plano,TX,United States,33.085,-96.7734
7597,CrossFit Urban Jungle,Plano,TX,United States,33.0308,-96.6473
19628,CrossFit Anodyne,Plano,TX,United States,33.0146,-96.6837
20283,CrossFit Azimuth,Plano,TX,United States,33.0089,-96.6932
17519,Topwater CrossFit,Port Lavaca,TX,United States,28.6101,-96.6446
17840,GTS CrossFit,Port Neches,TX,United States,29.9697,-93.97
19383,Railhead CrossFit,Princeton,TX,United States,33.1802,-96.4964
4749,Sanctum CrossFit,Prosper,TX,United States,33.2619,-96.8017
850,CrossFit Richardson,Richardson,TX,United States,32.9614,-96.7687
8032,CrossFit BYOB,Richardson,TX,United States,33.0029,-96.7231
8421,CrossFit Sirius,Richardson,TX,United States,32.9641,-96.7378
11300,CrossFit Bovine,Richardson,TX,United States,32.9584,-96.7063
11627,CrossFit VAR,Richardson,TX,United States,,
17513,CrossFit 1310,Richardson,TX,United States,32.99,-96.7274
181,C4 CrossFit,Richmond,TX,United States,29.5764,-95.7652
7238,BLA CrossFit,Richmond,TX,United States,29.5879,-95.7496
7889,CrossFit Fort Bend,Richmond,TX,United States,,
11572,CrossFit 1093,Richmond,TX,United States,29.6958,-95.828
12262,CrossFit BNKR Crabb River,Richmond,TX,United States,29.551,-95.6958
15866,CrossFit on the Brazos,Richmond,TX,United States,29.531,-95.7493
18794,Crate CrossFit,Richmond,TX,United States,29.7052,-95.7312
5656,CrossFit Fortify,Richwood,TX,United States,29.0649,-95.4074
18752,CrossFit RGC,RIO GRANDE CITY,TX,United States,26.3751,-98.8802
19120,CrossFit KoJo,Rio Vista,TX,United States,32.2331,-97.3791
3426,Get CrossFit,Roanoke,TX,United States,33.0497,-97.2362
4038,Mercury CrossFit,Roanoke,TX,United States,32.9773,-97.2747
7605,Row and Oak CrossFit,Roanoke,TX,United States,33.0236,-97.2141
14805,CrossFit Trophy Club,Roanoke,TX,United States,33.0152,-97.2083
1100,CrossFit Rockwall,Rockwall,TX,United States,32.9275,-96.4598
2921,CrossFit Heath,Rockwall,TX,United States,32.8902,-96.4674
8098,CrossFit Swashbuckle,Rockwall,TX,United States,32.9379,-96.3929
19286,Strike Out CrossFit,Roma,TX,United States,26.418,-98.9802
14223,CrossFit Vetted,Rosenberg,TX,United States,29.6214,-95.8116
3167,CrossFit Round Rock,Round Rock,TX,United States,30.4912,-97.6805
8232,CrossFit Upheaval,Round Rock,TX,United States,30.5182,-97.6942
8883,Kill it CrossFit,Round Rock,TX,United States,30.4974,-97.612
11437,Defiant CrossFit,Round Rock,TX,United States,30.4675,-97.6601
3752,CrossFit Rowlett,Rowlett,TX,United States,32.9065,-96.5583
18372,CrossFit Sachse,Sachse,TX,United States,32.9821,-96.589
2004,CrossFit Fort Worth,Saginaw,TX,United States,32.8567,-97.3453
20764,Cowtown CrossFit,Saginaw,TX,United States,32.8567,-97.3453
3853,San Angelo CrossFit,San Angelo,TX,United States,31.4606,-100.4323
8943,T Bone CrossFit,San Angelo,TX,United States,31.4105,-100.469
17032,CrossFit Heart Mind & Strength,San Angelo,TX,United States,31.4348,-100.4203
503,Body Armor CrossFit,San Antonio,TX,United States,29.4489,-98.4752
770,LoneStar CrossFit,San Antonio,TX,United States,29.4331,-98.7216
2629,210 CrossFit,San Antonio,TX,United States,29.5312,-98.4896
2911,Mission CrossFit San Antonio,San Antonio,TX,United States,29.5208,-98.4606
3101,CrossFit Lackland,San Antonio,TX,United States,29.4002,-98.6383
3124,CrossFit Optimistic,San Antonio,TX,United States,29.5959,-98.5272
3505,Jones-N-4 CrossFit,San Antonio,TX,United States,29.5735,-98.4374
3594,Vanadium CrossFit,San Antonio,TX,United States,29.5622,-98.3712
3847,CrossFit Mettle,San Antonio,TX,United States,29.5317,-98.5856
3901,SAFD CrossFit,San Antonio,TX,United States,,
3981,CrossFit 925,San Antonio,TX,United States,29.6402,-98.5163
4292,Elite CrossFit North,San Antonio,TX,United States,29.615,-98.4499
5290,CrossFit Mind Body Soul,San Antonio,TX,United States,29.438,-98.4837
5531,CrossFit Unchained,San Antonio,TX,United States,29.4248,-98.4805
6216,HeadStrong CrossFit,San Antonio,TX,United States,29.449,-98.7527
6653,Leon Springs CrossFit,San Antonio,TX,United States,29.6774,-98.6361
6800,Pillar CrossFit,San Antonio,TX,United States,29.661,-98.4365
7109,Ballistic CrossFit,San Antonio,TX,United States,29.5929,-98.5872
7209,Bedlam CrossFit,San Antonio,TX,United States,29.5884,-98.5855
7581,Bust a Move CrossFit,San Antonio,TX,United States,29.5709,-98.4809
8023,Come and Take It CrossFit,San Antonio,TX,United States,29.4856,-98.7002
9134,CrossFit Lobo,San Antonio,TX,United States,29.559,-98.5986
9318,Diamondback CrossFit,San Antonio,TX,United States,29.3746,-98.2991
9557,King William District CrossFit,San Antonio,TX,United States,29.438,-98.4837
9901,CrossFit CS,San Antonio,TX,United States,29.5886,-98.4756
10265,LivingStone CrossFit,San Antonio,TX,United States,29.4491,-98.4742
10451,CrossFit Huebner,San Antonio,TX,United States,29.5556,-98.5679
10939,Mules CrossFit,San Antonio,TX,United States,,
11023,CrossFit American Made,San Antonio,TX,United States,29.5157,-98.5946
11239,Fighter Up CrossFit,San Antonio,TX,United States,29.5534,-98.4876
11473,The Fit Stop CrossFit,San Antonio,TX,United States,29.5793,-98.4208
11873,Constitution CrossFit,San Antonio,TX,United States,29.4815,-98.4654
13027,CrossFit 1513,San Antonio,TX,United States,29.5695,-98.5691
13507,Tobin Hill CrossFit,San Antonio,TX,United States,29.4432,-98.4864
14167,Never Falter CrossFit,San Antonio,TX,United States,29.4692,-98.6472
14440,Bust A Move CrossFit Central,San Antonio,TX,United States,29.5064,-98.4668
15565,CrossFit Hold Strong,San Antonio,TX,United States,29.48,-98.3615
16165,CrossFit Lethal,San Antonio,TX,United States,29.5448,-98.4954
16259,CrossFit San Antonio,San Antonio,TX,United States,29.4877,-98.5939
16845,Alamo City CrossFit,San Antonio,TX,United States,29.4756,-98.4996
18326,CrossFit Bullis,San Antonio,TX,United States,,
18504,CrossFit Dagda,San Antonio,TX,United States,29.4944,-98.6228
18645,Bust A Move CrossFit Northwest,San Antonio,TX,United States,29.5472,-98.5774
19051,Ten Arrows CrossFit,San Antonio,TX,United States,29.4794,-98.5952
19085,SAFD CrossFit West,San Antonio,TX,United States,,
19581,City Base CrossFit,San Antonio,TX,United States,29.3526,-98.4509
20301,Oso CrossFit,San Antonio,TX,United States,29.4316,-98.4826
20877,CrossFit Unshaken,San Antonio,TX,United States,29.6614,-98.4373
20951,OP CrossFit,San Antonio,TX,United States,29.4858,-98.4514
15400,CrossFit Work Over Time,San Benito,TX,United States,26.1611,-97.6575
1961,CrossFit San Marcos,San Marcos,TX,United States,29.8369,-97.9898
11267,CrossFit Chautauqua Hill,San Marcos,TX,United States,29.8443,-97.9396
17360,Battle Wolf CrossFit,San Marcos,TX,United States,29.8813,-97.9168
1650,CrossFit Driven,Sanger,TX,United States,33.3455,-97.1869
19331,Ante Up CrossFit,Santa Fe,TX,United States,29.3724,-95.0868
11967,CrossFit Virilis,Schertz,TX,United States,29.62,-98.2904
16444,CrossFit Seabrook,Seabrook,TX,United States,29.5704,-95.025
17107,CrossFit Asteria,Seabrook,TX,United States,29.5797,-95.027
9702,CrossFit Hot House 175,Seagoville,TX,United States,32.649,-96.5477
2651,CrossFit Seguin,Seguin,TX,United States,29.6283,-98.0061
2654,CrossFit 78155,Seguin,TX,United States,29.5746,-97.9482
998,Elite CrossFit,Selma,TX,United States,29.5924,-98.2958
19443,Fear Nothing CrossFit,Seymour,TX,United States,33.5982,-99.2659
1758,CrossFit Solus,Sherman,TX,United States,33.6532,-96.641
7125,Railside CrossFit,Sherman,TX,United States,33.6458,-96.6054
57,Be Challenged CrossFit,Silsbee,TX,United States,30.3571,-94.1258
20399,CrossFit XCVII West,Sinton,TX,United States,28.037,-97.5077
12490,CrossFit Snyder,Snyder,TX,United States,32.6988,-100.9193
1410,CrossFit DFW,Southlake,TX,United States,32.9292,-97.2028
7101,CrossFit Impressions,Southlake,TX,United States,32.9241,-97.1263
20438,CrossFit Cabra,Southlake,TX,United States,32.9494,-97.1825
6133,CrossFit Hive,Spicewood,TX,United States,30.3349,-98.0242
6373,CrossFit Lake Travis,Spicewood,TX,United States,30.3517,-98.0658
1642,CrossFit Point Break,Spring,TX,United States,30.0118,-95.4279
2736,CrossFit North Houston,Spring,TX,United States,30.0438,-95.4315
2905,CrossFit Silverback,Spring,TX,United States,30.0276,-95.5133
3454,CrossFit OverTake,Spring,TX,United States,30.0882,-95.412
4662,CrossFit Redefined,Spring,TX,United States,30.0776,-95.5306
5343,CrossFit PRX,Spring,TX,United States,30.1131,-95.4509
11484,TTR CrossFit,Spring,TX,United States,30.1256,-95.4183
14550,CrossFit Consummate,Spring,TX,United States,30.0941,-95.5345
16866,CrossFit S5,Spring,TX,United States,30.0525,-95.4874
2965,CrossFit Spring Branch,Spring Branch,TX,United States,29.9111,-98.4237
847,Atomic CrossFit,Stafford,TX,United States,29.6352,-95.5631
2839,CrossFit Caveman,Stafford,TX,United States,29.6357,-95.5791
16766,CrossFit Trison,Stafford,TX,United States,29.6278,-95.56
14940,CrossFit Doulos,Sugar Land,TX,United States,29.5879,-95.5974
6044,CrossFit BNKR Sugarland,Sugarland,TX,United States,29.6465,-95.6191
12681,Mach 3 CrossFit,Sulphur Springs,TX,United States,33.1365,-95.6051
1933,CrossFit DSP,Temple,TX,United States,31.0914,-97.373
7427,CrossFit Haywire,Temple,TX,United States,31.0761,-97.3758
7780,CrossFit Terrell,Terrell,TX,United States,32.7312,-96.3045
20832,CrossFit AF,Terrell,TX,United States,32.7368,-96.2736
19881,The Colony CrossFit,The Colony,TX,United States,33.0746,-96.8982
20907,CrossFit Strong North,The Colony,TX,United States,33.0582,-96.8646
4210,CrossFit Town Center,The Woodlands,TX,United States,30.1683,-95.4659
251,CrossFit 2920,Tomball,TX,United States,30.0846,-95.5707
788,CrossFit Champions,Tomball,TX,United States,30.0222,-95.6095
6284,CrossFit Wrath,Tomball,TX,United States,30.071,-95.6242
14340,CrossFit Igneous,Tomball,TX,United States,30.1056,-95.6394
15499,CrossFit StoneCutter,Tomball,TX,United States,30.0188,-95.5865
15935,CrossFit Artillery,Tomball,TX,United States,30.0789,-95.7376
10212,CrossFit Populace,Tyler,TX,United States,32.3118,-95.3412
15878,CrossFit Chief,Tyler,TX,United States,32.2777,-95.3408
16037,Premier CrossFit,Tyler,TX,United States,32.297,-95.3269
5140,Big Oak CrossFit,Uvalde,TX,United States,29.2322,-99.7537
5359,Shotgun CrossFit,Uvalde,TX,United States,29.2061,-99.7853
27,Fit Strong United CrossFit,Victoria,TX,United States,28.8382,-97.0047
2584,CrossFit 302,Victoria,TX,United States,28.8042,-96.9799
6634,HealthPlex CrossFit,Victoria,TX,United States,28.8621,-97.018
19477,CrossFit Vidor,Vidor,Tx,United States,,
651,CrossFit Waco,Waco,TX,United States,31.5518,-97.1313
10480,Twin Bridges CrossFit,Waco,TX,United States,31.5669,-97.2829
12413,JR CrossFit,Waco,TX,United States,31.5124,-97.1846
16163,CrossFit Waller,Waller,TX,United States,30.0308,-95.9442
19096,CrossFit Watauga,Watauga,TX,United States,32.861,-97.2404
1330,CrossFit Waxahachie,Waxahachie,TX,United States,32.3838,-96.8472
13489,Buffalo Creek CrossFit,Waxahachie,TX,United States,32.4754,-96.8266
1463,CrossFit Weatherford,Weatherford,TX,United States,32.7225,-97.7969
11158,CrossFit Convictus,Weatherford,TX,United States,32.7583,-97.7846
10560,Clear Lake CrossFit,Webster,TX,United States,29.5349,-95.1229
12693,Mainland CrossFit,Webster,TX,United States,29.525,-95.1279
16717,CrossFit Bay Area,Webster,TX,United States,29.5378,-95.1162
20390,Jet Engine CrossFit,Webster,TX,United States,29.5629,-95.1435
14216,CrossFit SPT,Westlake,TX,United States,32.9795,-97.1694
20937,CrossFit 1710,Wharton,TX,United States,29.326,-96.0866
3117,CrossFit Tyler,Whitehouse,TX,United States,32.2765,-95.247
20038,CrossFit 903,Whitesboro,TX,United States,33.6512,-96.8961
3726,CrossFit Texoma,Wichita Falls,TX,United States,33.8702,-98.4944
4029,CrossFit Wichita Falls,Wichita Falls,TX,United States,33.8731,-98.5865
9769,CrossFit Willis,Willis,TX,United States,30.4203,-95.5142
20286,CrossFit Misneach,Willis,TX,United States,30.4001,-95.4726
13026,Big Time CrossFit,Wills Point,TX,United States,32.6063,-95.9462
17333,Big Grizzly CrossFit,Wimberley,TX,United States,29.9974,-98.0986
10223,8808 CrossFit,Windcrest,TX,United States,29.5087,-98.3954
2531,CrossFit MisFits,Woodway,TX,United States,31.4948,-97.2202
3920,CrossFit Wylie,Wylie,TX,United States,33.0095,-96.5774
14664,CrossFit Rejoice,Wylie,TX,United States,33.0079,-96.5779
11358,Elevated CrossFit American Fork,American Fork,UT,United States,40.378,-111.7959
3828,CrossFit The Point,Bluffdale,UT,United States,40.487,-111.9129
6301,CrossFit Box Elder,Brigham City,UT,United States,41.4906,-112.0161
1050,FirstPower CrossFit,Cedar City,UT,United States,,
8449,High Mountain CrossFit,Cedar City,UT,United States,37.6886,-113.0676
18880,CrossFit Cedar City,Cedar City,UT,United States,37.677,-113.063
4336,Wasatch CrossFit Race,Centerville,UT,United States,40.9028,-111.9019
3979,Ute CrossFit East Draper,Draper,UT,United States,40.5267,-111.8629
15021,CrossFit OUR,Draper,UT,United States,40.5038,-111.8975
16930,CrossFit Draper,Draper,UT,United States,40.5141,-111.8871
17426,CrossFit GSL,Draper,UT,United States,40.5411,-111.8905
11733,CrossFit 1976,Eagle Mountain,UT,United States,40.3616,-111.976
18023,Down & Dirty CrossFit,Grantsville,UT,United States,40.5991,-112.4253
7607,CrossFit Vapor,Heber City,UT,United States,40.4965,-111.4215
19783,Heber City CrossFit,Heber City,UT,United States,40.5096,-111.4139
8974,CrossFit Kimokeo,Kaysville,UT,United States,41.0401,-111.9543
9482,CrossFit Black Ridge,La Verkin,UT,United States,37.196,-113.2756
18545,Wasatch CrossFit,Layton,UT,United States,41.1033,-111.9513
18811,The Vine Yard CrossFit,Leeds,UT,United States,37.2564,-113.3314
2976,CrossFit Timpanogos,Lehi,UT,United States,40.3876,-111.829
9951,CrossFit Lehi,Lehi,UT,United States,40.384,-111.8349
15686,Colossal CrossFit,Lehi,UT,United States,40.3985,-111.8478
120,CrossFit USU,Logan,UT,United States,,
13286,CrossFit Antietam,Logan,UT,United States,41.7014,-111.8519
5727,CrossFit Aether,Midvale,UT,United States,40.6254,-111.8966
14272,CrossFit Moab,Moab,UT,United States,38.5576,-109.543
5193,CrossFit Unknown,Morgan,UT,United States,41.0443,-111.6731
10895,CrossFit Wakara,Mount Pleasant,UT,United States,39.5303,-111.4692
3842,Tekton CrossFit,Murray,UT,United States,40.6688,-111.8989
14094,Ben Lomond CrossFit,North Ogden,UT,United States,41.2928,-111.969
20526,Live In Victory CrossFit,North Salt Lake,UT,United States,40.8405,-111.9461
657,CrossFit The Club,Ogden,UT,United States,41.157,-111.9501
18210,Mt. Ogden CrossFit,Ogden,UT,United States,41.2279,-111.9816
561,CrossFit Utah Valley,Orem,UT,United States,40.2907,-111.7273
773,Viking CrossFit,Orem,UT,United States,40.3121,-111.7065
1636,Put It Up CrossFit,Orem,UT,United States,40.2646,-111.7075
10373,CrossFit Rise Again,Orem,UT,United States,40.2896,-111.6938
13577,Alder CrossFit,Orem,UT,United States,40.3055,-111.7306
1038,CrossFit Park City,Park City,UT,United States,40.7479,-111.5643
4484,CrossFit Miners Town,Park City,UT,United States,40.6606,-111.5062
42,CrossFit Hyperion,Pleasant Grove,UT,United States,40.3711,-111.7686
2819,CrossFit TUG,Pleasant Grove,UT,United States,,
11854,CrossFit XD,Pleasant Grove,UT,United States,40.3545,-111.7356
8436,CrossFit Spring Creek,Providence,UT,United States,,
7679,Generator CrossFit,Provo,UT,United States,40.2417,-111.6577
10040,CrossFit Vitruvius,Provo,UT,United States,40.2746,-111.6515
19533,Provo CrossFit,Provo,UT,United States,40.2358,-111.684
9829,LFI CrossFit,Richfield,UT,United States,38.782,-112.0831
18993,ATO CrossFit,Richfield,UT,United States,38.7991,-112.0322
2753,CrossFit South Valley,Riverton,UT,United States,40.5223,-111.9701
9240,KT CrossFit,Roosevelt,UT,United States,40.2806,-110.0162
14011,Roy CrossFit,Roy,UT,United States,41.1672,-112.0239
